#separator:tab
#html:true
#notetype:Basic
#deck:APFC::4 Question Recall
#tags column:3
The SI unit of pressure is the	<b>Pascal</b> = N m⁻². F9.1 §1.2	APFC::M11::F11_2 syllabus::exam-craft type::recall
The focal length of a lens of power −2.5 D is	f = 1/P = 1/(−2.5) m = −0.4 m = <b>−40 cm</b>. The sign is retained. F9.2	APFC::M11::F11_2 syllabus::exam-craft type::recall
Among anthropogenic greenhouse gas emissions, the largest contribution by volume is made by	<b>Carbon dioxide</b>, by volume, though methane is more potent per molecule — the question asks about contribution, not potency	APFC::M11::F11_2 syllabus::exam-craft type::recall
Deficiency of vitamin D causes	<b>Rickets</b> in children (osteomalacia in adults). Scurvy is vitamin C, beriberi B1, night blindness A	APFC::M11::F11_2 syllabus::exam-craft type::recall
Which one of the following is volatile memory?	<b>RAM</b> loses its contents when power is removed. F9.5	APFC::M11::F11_2 syllabus::exam-craft type::recall
The device that connects two dissimilar networks and operates at the network layer is	A <b>router</b>, at the network layer. A switch is data-link, a hub and repeater physical. F9.7	APFC::M11::F11_2 syllabus::exam-craft type::recall
In HTML, an unordered list is created using the tag	<ul>. <ol> is ordered and <li> is an item within either. F9.7	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Preamble to the Constitution was amended by	The <b>42nd Amendment (1976)</b> added <i>socialist</i>, <i>secular</i> and <i>integrity</i>	APFC::M11::F11_2 syllabus::exam-craft type::recall
Fundamental Duties were inserted into the Constitution by	Also the <b>42nd</b>, which inserted Part IVA and Article 51A	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Right to Constitutional Remedies is contained in	<b>Article 32</b> — the right to move the Supreme Court, called by Ambedkar the heart and soul of the Constitution	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Directive Principles of State Policy are contained in	<b>Part IV</b> (Articles 36–51). Part III is Fundamental Rights; <b>Part IVA is Fundamental Duties</b>	APFC::M11::F11_2 syllabus::exam-craft type::recall
Which one of the following is <b>not</b> a Fundamental Right?	<b>The right to property</b> ceased to be a Fundamental Right on the <b>44th Amendment (1978)</b> and is now Article 300A, a legal right	APFC::M11::F11_2 syllabus::exam-craft type::recall
The maximum strength of the Rajya Sabha is	<b>250</b> — 238 representatives of States and Union Territories plus 12 nominated. (c) 238 and (d) 233 are the component figures, offered as the whole	APFC::M11::F11_2 syllabus::exam-craft type::recall
A Money Bill may be introduced only in	<b>The Lok Sabha</b>, on the President's recommendation — Article 110. F4.3 §1.1	APFC::M11::F11_2 syllabus::exam-craft type::recall
The President of India is elected by	An <b>electoral college</b> of the elected members of both Houses and of the State Legislative Assemblies — note <b>elected</b> members only	APFC::M11::F11_2 syllabus::exam-craft type::recall
A Financial Emergency may be proclaimed under	<b>Article 360</b>. 352 is a National Emergency and 356 President's rule	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Seventh Schedule of the Constitution deals with	The <b>distribution of legislative powers</b> — the Union, State and Concurrent Lists. Languages are the Eighth Schedule, defection the Tenth	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Industrial Disputes Act, 1947 has been subsumed into	The <b>Industrial Relations Code</b>, with the Trade Unions Act and Standing Orders Act	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Payment of Gratuity Act, 1972 now forms part of	The <b>Code on Social Security</b>, with the EPF Act, ESI Act, Maternity Benefit Act and Employees' Compensation Act	APFC::M11::F11_2 syllabus::exam-craft type::recall
Under the Code on Social Security, 2020, an aggregator's contribution in respect of gig and platform workers is	<b>1% to 2% of annual turnover, capped at 5% of the amount paid</b> to such workers. F10.2 §1.3	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Factories Act, 1948 has been subsumed into	The <b>OSH Code</b>, with the Mines Act, Contract Labour Act and Inter-State Migrant Workmen Act	APFC::M11::F11_2 syllabus::exam-craft type::recall
The adjudicating machinery for industrial disputes under the Industrial Relations Code includes	<b>Industrial Tribunals and a National Industrial Tribunal</b>	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Trade Unions Act, 1926 has been subsumed into	The <b>Industrial Relations Code</b>	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Employees' State Insurance Act, 1948 has been subsumed into	The <b>Code on Social Security</b>	APFC::M11::F11_2 syllabus::exam-craft type::recall
The number of schemes framed under that Act is	<b>Three</b> — the Provident Fund Scheme 1952, the Pension Scheme, and the Employees' Deposit Linked Insurance Scheme 1976	APFC::M11::F11_2 syllabus::exam-craft type::recall
The statutory wage ceiling for mandatory coverage under the Employees' Provident Fund is	<b>₹15,000</b>, unchanged since 2014. (b) ₹25,000 is a <b>proposal not yet notified</b> — F10.2 §2.2	APFC::M11::F11_2 syllabus::exam-craft type::recall
The minimum monthly pension under the Employees' Pension Scheme is	<b>₹1,000</b>, unchanged since 2014. (b) ₹7,500 is the figure widely demanded, not the figure in force	APFC::M11::F11_2 syllabus::exam-craft type::recall
An inquiry to determine the moneys due from an employer is conducted under	<b>Section 7A</b>. 7Q is interest on delayed payment and 14B is the damages provision	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Central Board of Trustees of the Employees' Provident Fund is chaired by	The <b>Union Minister for Labour and Employment</b>; the Central PF Commissioner is the chief executive — F10.1 §2.3	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Indian National Congress was founded in	<b>1885</b>, at Bombay, under W C Bonnerjee	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Non-Cooperation Movement was launched in	<b>1920</b>, following the Jallianwala Bagh massacre and the Khilafat question	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Dandi March was undertaken in	<b>1930</b> — the Salt Satyagraha, from Sabarmati to Dandi	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Quit India Movement was launched in	<b>1942</b> — the "Do or Die" call	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Rowlatt Act was passed in	<b>1919</b> — the Anarchical and Revolutionary Crimes Act, whose passage preceded Jallianwala Bagh. Note that Q88 and Q90 are the <b>same year</b>, and the pairing is deliberate	APFC::M11::F11_2 syllabus::exam-craft type::recall
The paintings of the Ajanta caves are chiefly associated with	<b>Buddhism</b> — the Ajanta caves are Buddhist; the nearby Ellora caves combine Buddhist, Hindu and Jain work	APFC::M11::F11_2 syllabus::exam-craft type::recall
Provincial autonomy was introduced by the Government of India Act of	<b>1935</b>. The 1919 Act introduced dyarchy in the provinces; 1935 replaced it with provincial autonomy	APFC::M11::F11_2 syllabus::exam-craft type::recall
Which one of the following errors will a trial balance <b>not</b> disclose?	<b>A compensating error</b> — two errors of equal amount on opposite sides leave the totals agreeing. The other three all unbalance the trial balance. F6.1 §6	APFC::M11::F11_2 syllabus::exam-craft type::recall
Outstanding salary at the end of the year is	A <b>liability</b> — an expense incurred but not paid. F6.3 §5	APFC::M11::F11_2 syllabus::exam-craft type::recall
Under the written down value method, depreciation is charged on	On the <b>opening book value</b> of each year, so the charge falls over time — the distinguishing feature against the straight line method. F6.4 §2	APFC::M11::F11_2 syllabus::exam-craft type::recall
Accounting Standard 2 requires inventory to be valued at	<b>The lower of cost and net realisable value.</b> F6.4 §5	APFC::M11::F11_2 syllabus::exam-craft type::recall
A bill of exchange is drawn	By the <b>creditor upon the debtor</b> — the drawer is the creditor. F6.6	APFC::M11::F11_2 syllabus::exam-craft type::recall
The primary object of an audit is to	<b>To express an opinion on a true and fair view.</b> Detection of fraud is incidental, not primary — F6.7 §2, and the item the 2023 paper tested	APFC::M11::F11_2 syllabus::exam-craft type::recall
For a moderately skewed distribution, the empirical relationship between the averages is	<b>Mode = 3 Median − 2 Mean.</b> F6.8 §2	APFC::M11::F11_2 syllabus::exam-craft type::recall
Gross National Product exceeds Gross Domestic Product when	GNP = GDP + NFIA, so GNP exceeds GDP when <b>NFIA is positive</b>. For India it is normally negative. F4.1 §1.1	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Reserve Bank's Consumer Price Index inflation target is	<b>4% with a band of ±2</b>, so 2% to 6%. F4.2 §2.2	APFC::M11::F11_2 syllabus::exam-craft type::recall
The fiscal deficit is total expenditure less	<b>Total receipts excluding borrowings</b> — the phrase is the whole definition. F4.3 §2.1	APFC::M11::F11_2 syllabus::exam-craft type::recall
Following the restructuring that took effect in September 2025, the principal slabs of the Goods and Services Tax are	<b>5% and 18%</b>, with a 40% de-merit rate; the 12% and 28% slabs were removed. F4.3 §3.2	APFC::M11::F11_2 syllabus::exam-craft type::recall
The Sixteenth Finance Commission recommended the States' share in the divisible pool of central taxes at	<b>41%</b>, unchanged from the Fifteenth Commission. (b) 42% is the Fourteenth's figure. F4.3 §4.1	APFC::M11::F11_2 syllabus::exam-craft type::recall
The principle under which an insured person may not recover more than the actual loss suffered is the principle of	<b>Indemnity</b> — the insured is restored to the position before the loss and no better. F7.1	APFC::M11::F11_2 syllabus::exam-craft type::recall
The contribution of the Central Government to the Employees' Pension Scheme is	<b>1.16%.</b> (b) is a digit reversal; (c) is the <b>employer's pension diversion</b>, offered as the Government's share — the slot-confusion form of T-09	APFC::M11::F11_4 syllabus::exam-craft type::recall
Under the <b>Industrial Relations Code, 2020</b>, prior permission of the appropriate government for retrenchment is required in an industrial establishment employing not less than	<b>300</b> under the Code. (b) 100 is the <b>repealed Industrial Disputes Act</b> figure — a number that was correct until 21 November 2025 and is now purely a distractor. See §5.2's four threshold pairs	APFC::M11::F11_4 syllabus::exam-craft type::recall
Article 43A of the Constitution, on the participation of workers in the management of undertakings, was inserted by the	<b>42nd Amendment</b>, 1976. The 44th is the standard distractor, because it is the other famous emergency-era amendment	APFC::M11::F11_4 syllabus::exam-craft type::recall
Which one of the following bodies is a <b>statutory</b> body?	<b>EPFO's Central Board of Trustees</b>, constituted under the EPF & MP Act. The Finance Commission and the CAG are <b>constitutional</b>; NITI Aayog is <b>neither</b> — it is an executive body	APFC::M11::F11_4 syllabus::exam-craft type::recall
The wage ceiling for provident fund coverage is currently	<b>₹15,000.</b> ₹25,000 has been <b>approved but not notified</b>, and therefore is <b>not</b> the answer. This is T-09 running <b>forwards</b> in time, and it is exactly F10.2 §2.2's <i>proposed / approved / notified</i> discipline	APFC::M11::F11_4 syllabus::exam-craft type::recall
An increase in the repo rate by the Reserve Bank of India will, other things being equal,	<b>Contract.</b> A higher repo rate makes central-bank funds dearer. (a) is straightforward reversed causation. (d) is unrelated — the SLR is not set by the repo rate	APFC::M11::F11_4 syllabus::exam-craft type::recall
Which one of the following is <b>true</b> of the Cash Reserve Ratio and the Statutory Liquidity Ratio?	<b>The location of the reserve is the whole distinction.</b> CRR sits <b>with the RBI</b> and earns nothing; SLR sits <b>with the bank</b> in specified liquid assets and does earn a return	APFC::M11::F11_4 syllabus::exam-craft type::recall
Fiscal deficit is best defined as	<b>Excluding borrowings</b> is the operative phrase; omit it, as (a) does, and the quantity is trivially zero. (c) defines the <b>revenue</b> deficit and (d) the <b>primary</b> deficit — three definitions in one option set	APFC::M11::F11_4 syllabus::exam-craft type::recall
Life insurance is <b>not</b> a contract of indemnity. It follows that	<b>Subrogation and contribution do not apply.</b> They are corollaries of indemnity. <b>Insurable interest and utmost good faith apply to all insurance contracts</b>, so (a) and (b) are false, and (c) is a non-sequitur	APFC::M11::F11_4 syllabus::exam-craft type::recall
Which one of the following is <b>not</b> a fundamental accounting assumption?	<b>Conservatism is a convention, not a fundamental assumption.</b> The three assumptions are <b>going concern, consistency and accrual</b>. Consistency appears in <b>both</b> lists, which is what makes this item work — a category swap rather than a factual error	APFC::M11::F11_4 syllabus::exam-craft type::recall
Provident fund moneys received by the Government are credited to the	<b>The Public Account of India.</b> The Government holds provident fund moneys as a <b>banker or trustee</b>, so withdrawals need <b>no parliamentary appropriation</b> — unlike the Consolidated Fund. A cross-domain item joining polity, accounting and social security, and exactly the kind this paper favours	APFC::M11::F11_4 syllabus::exam-craft type::recall
In the Laspeyres price index, the weights used are the quantities of the	<b>Base-year</b> quantities. Paasche uses current-year quantities and Fisher's ideal is the geometric mean of the two. <i>L before P as base before current</i>	APFC::M11::F11_4 syllabus::exam-craft type::recall
A sum increases by 20% and then decreases by 20%. The net change is	<b>A 4% decrease.</b> Successive changes are <b>not additive</b>: the net is a + b + ab/100 = 20 − 20 − 4. <b>Any increase followed by an equal percentage decrease always yields a net loss</b>, of exactly the percentage squared over one hundred	APFC::M11::F11_4 syllabus::exam-craft type::recall
A vehicle covers half a given distance at 40 km/h and the other half at 60 km/h. Its average speed is	<b>48 km/h.</b> Equal <b>distances</b> require the <b>harmonic</b> mean, 2xy/(x+y). (a) 50 is the arithmetic mean, which would be correct only for equal <b>times</b> — and it is the option most candidates take	APFC::M11::F11_4 syllabus::exam-craft type::recall
Labour is a subject in which List of the Seventh Schedule?	<b>Concurrent List</b> — entries <b>22, 23 and 24</b>. Candidates place labour in the State List because labour <b>administration</b> is largely state-run. That is administration, not legislative competence	APFC::M11::F11_4 syllabus::exam-craft type::recall
The requirement of five years' continuous service for gratuity is <b>not</b> applicable where the termination is due to	<b>Death or disablement.</b> Five years is <b>necessary in the ordinary case, not in every case</b> — the cleanest illustration of necessary-versus-sufficient in the whole syllabus	APFC::M11::F11_4 syllabus::exam-craft type::recall
One who is present everywhere at the same time is	<i>Omnipresent</i>. The <i>omni-</i> family is a fixed set and all four members are examinable. F8.1	APFC::M11::F11_5 syllabus::exam-craft type::recall
The idiom <b>to carry the can</b> means	<i>To carry the can</i> — to take the blame for someone else's fault. F8.1	APFC::M11::F11_5 syllabus::exam-craft type::recall
Find the part containing an error.	<b>The number of</b> takes a <b>singular</b> verb, so <i>have exceeded</i> is wrong. The plural noun <i>applications</i> sitting next to the verb is what pulls you. F8.4	APFC::M11::F11_5 syllabus::exam-craft type::recall
The tribunal's finding was at ______ with the evidence on record.	<i>At odds with</i> — the idiom takes the plural <i>odds</i>. F8.1	APFC::M11::F11_5 syllabus::exam-craft type::recall
According to the passage, compulsion in social insurance is	The passage says compulsion "is the mechanism", not a regrettable feature. F8.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
The passage suggests that Indian social security was tied to the formal enterprise because	Explicit: the enterprise "is where compulsion could be administered". F8.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
The phrase <b>"needed them least intensely"</b> refers to	Those reached by the schemes were the formal-sector workers. The phrase describes them, not the excluded. Requires the sentence's logic, not a keyword match. F8.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
The author's view of recent architecture is best described as	The author is hopeful but conditions success on administration — a <b>hedged</b> position, and hedged options are usually the correct ones. F8.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
An employee's basic wage is ₹15,000 a month. The employer contributes 12%, of which 8.33 percentage points go to the pension scheme and the balance to the provident fund. The monthly amount credited to the <b>provident fund</b> out of the employer's share is	Employer's 12% of ₹15,000 = ₹1,800; the pension share is 8.33% = ₹1,249.50; the balance to provident fund is <b>₹550.50</b>, being 3.67%. (b) and (d) are the pension figures and (c) the whole contribution. F8.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
A sum becomes ₹8,400 in 2 years and ₹9,660 in 5 years at simple interest. The principal is	Interest for 3 years = 9,660 − 8,400 = ₹1,260, so ₹420 a year. P = 8,400 − 840 = <b>₹7,560</b>. F8.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
The difference between compound interest and simple interest on a sum for 2 years at 10% per annum is ₹120. The sum is	Difference for two years = P(r/100)² = P/100 = 120, so P = <b>₹12,000</b>. F8.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
A worker's output rises by 25% and then falls by 25%. Compared with the original, the final output is	Net = +25 − 25 − 6.25 = <b>6.25% lower</b>. An equal rise and fall always produces a <b>loss</b>. (a) is the intuition being tested. F8.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
A vehicle covers the first half of a journey at 30 km/h and the second half at 60 km/h. Its average speed for the whole journey is	Equal <b>distances</b> require the harmonic mean: 2(30)(60)/90 = <b>40 km/h</b>. (b) 45 is the arithmetic mean, correct only for equal <b>times</b>. F8.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
Two pipes fill a tank in 12 and 18 minutes respectively; an outlet empties it in 36 minutes. With all three open, the tank fills in	1/12 + 1/18 − 1/36 = (3 + 2 − 1)/36 = 4/36, so <b>9 minutes</b>. The outlet must be <b>subtracted</b>. F8.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
In an office of 200 employees, 60% are members of a provident fund scheme and 45% of a pension scheme, while 25% are members of both. The number who are members of <b>neither</b> is	In at least one = 60 + 45 − 25 = 80%, so neither = 20% of 200 = <b>40</b>. F8.7	APFC::M11::F11_5 syllabus::exam-craft type::recall
If the radius of a sphere is doubled, its volume becomes	Volume scales as the cube: 2³ = <b>8 times</b>. (b) is the surface-area factor. F8.6	APFC::M11::F11_5 syllabus::exam-craft type::recall
<b>Statements:</b> All inspectors are officers. Some officers are commissioners. <b>Conclusions: I.</b> Some inspectors are commissioners. <b>II.</b> Some commissioners are officers.	<i>Some officers are commissioners</i> converts to <i>some commissioners are officers</i>, so II follows. I does not — no overlap between inspectors and commissioners is established. F8.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
If in a code TRIBUNAL is written as URJCVOBM, then WAGES is written as	Each letter advances by one: WAGES → <b>XBHFT</b>. F8.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
A man walks 5 km north, turns right and walks 3 km, turns right again and walks 5 km. How far is he from his starting point, and in which direction?	North 5, east 3, south 5 returns him to the original latitude, <b>3 km east</b>. The question asks for displacement, not facing. F8.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
Pointing to a photograph, a woman said, "He is the only son of my mother's only daughter-in-law." How is the man in the photograph related to her?	Her mother's only daughter-in-law is her brother's wife, whose only son is her <b>nephew</b>. F8.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
A body is thrown vertically upward. At the highest point	At the highest point velocity is zero but acceleration remains <b>g downward</b>. Zero velocity does not imply zero acceleration. F9.1	APFC::M11::F11_5 syllabus::exam-craft type::recall
The pressure exerted by a liquid column depends on	Pressure depends on <b>height and density</b> only — not on area, volume or shape. This is the hydrostatic paradox. F9.1	APFC::M11::F11_5 syllabus::exam-craft type::recall
A concave lens always forms an image that is	A concave lens always gives a <b>virtual, erect, diminished</b> image. <i>Always</i> is true here, which is why T-07 must never decide alone. F9.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
The SI unit of magnetic flux is the	<b>Weber</b> is flux; the <b>tesla</b> is flux <i>density</i>. The pair is swapped more often than any other unit pair. F9.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
Hard water does not lather with soap because it contains	<b>Calcium and magnesium</b> ions form an insoluble scum. F9.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
German silver is an alloy of	<b>Copper, zinc and nickel</b> — and German silver contains <b>no silver</b>. F9.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
Deficiency of which vitamin causes defective blood clotting?	<b>Vitamin K</b> is required for the synthesis of clotting factors. F9.4	APFC::M11::F11_5 syllabus::exam-craft type::recall
Kala-azar is transmitted by the	The <b>sandfly</b>. Anopheles carries malaria, Culex filariasis, the tsetse fly sleeping sickness. F9.4	APFC::M11::F11_5 syllabus::exam-craft type::recall
The smallest bone in the human body is the	The <b>stapes</b>, in the middle ear. (a) is the longest bone, offered as the mirror. F9.4	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which memory is the <b>fastest</b> in a computer's memory hierarchy?	The <b>register</b>, inside the CPU. Cache is second-fastest and is the option most often chosen. F9.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which protocol is used to <b>send</b> electronic mail?	<b>SMTP</b> sends; POP3 and IMAP receive. F9.7	APFC::M11::F11_5 syllabus::exam-craft type::recall
A switch operates principally at which layer of the OSI model?	A switch works at the <b>data link</b> layer using MAC addresses; a router at the network layer using IP addresses. F9.7	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which SQL command is classified as <b>DDL</b> and removes all rows from a table without logging individual row deletions?	<b>TRUNCATE</b> is DDL and removes all rows without logging each deletion; DELETE is DML and can be rolled back. F9.6	APFC::M11::F11_5 syllabus::exam-craft type::recall
A joint sitting of both Houses of Parliament may be summoned in respect of	A joint sitting under Article 108 lies for an <b>ordinary bill</b> only. It is <b>not</b> available for a Money Bill or a Constitutional Amendment Bill — the exception candidates forget	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which emergency provision of the Constitution has <b>never</b> been invoked?	<b>Article 360</b>, financial emergency, has never been invoked. Article 365 is not an emergency provision	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which writ may be issued against a <b>private</b> individual?	<b>Habeas corpus</b> is the only writ available against a private person	APFC::M11::F11_5 syllabus::exam-craft type::recall
The one-third "split" exception under the Tenth Schedule was <b>deleted</b> by the	The <b>91st Amendment</b>, 2003, deleted the split exception; the 52nd created the Tenth Schedule. Candidates routinely state the deleted exception as live law	APFC::M11::F11_5 syllabus::exam-craft type::recall
Article 358 provides for the suspension of	<b>Article 358</b> suspends Article 19 <b>automatically</b> and only in an <b>external</b> emergency. (b) describes Article 359	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which one of the following is <b>not</b> a constitutional body?	The <b>Central Vigilance Commission</b> is <b>statutory</b>. The other three are constitutional	APFC::M11::F11_5 syllabus::exam-craft type::recall
A token cut reduces the amount of the demand for grant by	A token cut reduces the demand by <b>₹100</b>. (b) ₹1 is the <b>policy</b> cut and (c) is the <b>economy</b> cut — all three in one option set	APFC::M11::F11_5 syllabus::exam-craft type::recall
"Trade unions; industrial and labour disputes" appears in the	<b>Entry 22</b> of the Concurrent List. Entry 23 is social security, Entry 24 welfare of labour. Labour is <b>not</b> a State List subject	APFC::M11::F11_5 syllabus::exam-craft type::recall
A Governor, unlike the President, <b>cannot</b>	A Governor may suspend, remit or commute a death sentence but <b>cannot pardon a court-martial sentence</b> or pardon a death sentence. The two differences are the whole question	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which one of the following is correct about the Rajya Sabha?	The Rajya Sabha is a permanent House: it may be prorogued but is <b>never dissolved</b>	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Metropolitan Planning Committee is provided for by Article	<b>243ZE</b> — Metropolitan Planning Committee. 243ZD is the District Planning Committee, and the two are constantly swapped	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Code which subsumes the <b>largest</b> number of central enactments is the	The <b>OSH and WC Code</b> subsumes 13. Social Security subsumes 9, Industrial Relations 3, Wages 4	APFC::M11::F11_5 syllabus::exam-craft type::recall
Under the Industrial Relations Code, a trade union is recognised as the <b>sole negotiating union</b> where it has the support of not less than	<b>51%</b> for a sole negotiating union; below that a negotiating council is constituted	APFC::M11::F11_5 syllabus::exam-craft type::recall
The employer's contribution to the Worker Re-skilling Fund on retrenchment is equivalent to	<b>15 days wages</b>, credited to the Worker Re-skilling Fund	APFC::M11::F11_5 syllabus::exam-craft type::recall
Under the Occupational Safety, Health and Working Conditions Code, the contract labour threshold is	<b>50</b> under the OSH Code; 20 was the repealed 1970 Act figure	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which one of the following was <b>not</b> subsumed into the Code on Wages, 2019?	The <b>Payment of Gratuity Act</b> went into the <b>Code on Social Security</b>, not the Code on Wages. The other three are the Code on Wages' four, with the Equal Remuneration Act	APFC::M11::F11_5 syllabus::exam-craft type::recall
The <b>floor wage</b> under the Code on Wages is fixed by	The <b>Central Government</b> fixes the floor wage; the <i>appropriate government</i> fixes <b>minimum</b> wages. (c) is the phrase that belongs to the other concept	APFC::M11::F11_5 syllabus::exam-craft type::recall
Notice of a strike under the Industrial Relations Code is required	<b>14 days, in all industrial establishments</b> — the Code extended to all what the ID Act confined to public utility services. (a) is the repealed position	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which one of the following is <b>not</b> one of the four labour Codes?	There is no "Code on Industrial Safety and Welfare". A plausible, non-existent name — and note it borrows real words from the genuine OSH Code	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Central Government's contribution to the pension scheme is	<b>1.16%.</b> (a) is the digit reversal, (c) the employer's pension diversion	APFC::M11::F11_5 syllabus::exam-craft type::recall
The maximum assurance benefit under the deposit-linked insurance scheme is	<b>₹7 lakh.</b> ₹6 lakh was correct only before April 2021	APFC::M11::F11_5 syllabus::exam-craft type::recall
Under Chapter III of the Code on Social Security, EPFO officers including Assistant Provident Fund Commissioners have been appointed as	<b>Recovery Officers</b>, under Chapter III of the Code. The most directly relevant fact in the syllabus to this post. F10.3 §1.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
The minimum monthly pension payable under the pension scheme is	<b>₹1,000</b>, expressly retained by the 2026 scheme	APFC::M11::F11_5 syllabus::exam-craft type::recall
The claim settlement standard introduced by the Employees' Pension Scheme, 2026 is	<b>Twenty days</b>, with <b>12% interest</b> where EPFO delays — new under the 2026 scheme	APFC::M11::F11_5 syllabus::exam-craft type::recall
The first <b>Indian</b> woman to preside over a session of the Indian National Congress was	<b>Sarojini Naidu</b>, 1925. Annie Besant was the first <b>woman</b> president, 1917 — a different question with a different answer	APFC::M11::F11_5 syllabus::exam-craft type::recall
The body generally regarded as the <b>first organised trade union</b> in India, founded in 1918, was the	<b>Madras Labour Union</b>, 1918, founded by B. P. Wadia. Lokhande's 1884 body was an <b>association</b>, not a trade union	APFC::M11::F11_5 syllabus::exam-craft type::recall
The first president of the All India Trade Union Congress was	<b>Lala Lajpat Rai</b>. N. M. Joshi is more strongly associated with labour organisation, which is why he is the distractor	APFC::M11::F11_5 syllabus::exam-craft type::recall
Dyarchy in the <b>provinces</b> was introduced by the	<b>1919</b> introduced dyarchy in the provinces; <b>1935 abolished it there</b> and introduced it at the Centre. Learn the migration	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Poona Pact of 1932 replaced separate electorates for the depressed classes with	<b>Reserved seats within the general electorate.</b> The Pact changed the <b>form</b> of reservation; it did not abolish it	APFC::M11::F11_5 syllabus::exam-craft type::recall
Gandhi's first satyagraha in India was launched at	<b>Champaran</b>, 1917. Ahmedabad was the first hunger strike and Kheda the first non-cooperation, both 1918 — three "firsts" inside two years	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Second Round Table Conference was attended on behalf of the Indian National Congress by	<b>Gandhi</b>, alone, following the Gandhi-Irwin Pact. The Congress attended only the second of the three conferences	APFC::M11::F11_5 syllabus::exam-craft type::recall
The newspapers <b>Kesari</b> and <b>Maratha</b> were published by	<b>Tilak</b> — <i>Kesari</i> in Marathi and <i>Maratha</i> in English. Check the language as well as the person	APFC::M11::F11_5 syllabus::exam-craft type::recall
Under the straight line method of depreciation, the annual charge is	<b>Constant</b> under SLM; falling under WDV. F6.4	APFC::M11::F11_5 syllabus::exam-craft type::recall
Amortisation is applied to	<b>Intangibles.</b> Depletion is for wasting natural resources, depreciation for tangible fixed assets. F6.4	APFC::M11::F11_5 syllabus::exam-craft type::recall
In the cash flow statement of a non-financial enterprise, interest paid is classified under	<b>Financing</b> for a non-financial enterprise. For a financial enterprise it moves to operating — the qualification that makes absolute options false. F6.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
The conventional benchmark for the current ratio is	<b>2 : 1</b>; the quick ratio benchmark is 1 : 1. F6.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which one of the following is concerned with the existence, ownership and value of an asset?	<b>Verification</b> covers existence, ownership and value; <b>vouching</b> examines evidence for a transaction, and valuation sits inside verification. F6.7	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Laspeyres price index uses as weights the quantities of	<b>Base year.</b> Paasche uses current-year quantities. <i>L before P as base before current.</i> F6.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
To compare the variability of two series measured in different units, the appropriate measure is the	The <b>coefficient of variation</b> is unit-free; standard deviation carries the data's units and cannot compare across units. F6.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
